,date,title,source,link
882,2020-09-22,Shell launches major cost-cutting drive to prepare for energy transition,Calgary_Herald,https://calgaryherald.com/category/business/
883,2020-09-22,Sexist language in Whisky Bible makes award-winning Calgary distillery's owner reconsider promoting recognition,Calgary_Herald,https://calgaryherald.com/category/business/
884,2020-09-22,TC Energy CEO Russ Girling to retire,National_Post,https://financialpost.com
885,2020-09-22, – Even the most inscrutable problems have solutions—or better outcomes than have been reached so far. Here’s how the... ,Mckinsey,https://www.mckinsey.com/business-functions/strategy-and-corporate-finance/our-insights/six-problem-solving-mindsets-for-very-uncertain-times
886,2020-09-22,Canada's TC Energy CEO Russ Girling to retire,Calgary_Herald,https://calgaryherald.com/category/business/
887,2020-09-22,Feds’ priorities should include ‘green’ stimulus for small businesses,Hilltimes,https://www.hilltimes.com/2020/09/21/feds-priorities-should-include-green-stimulus-for-small-businesses/264493
888,2020-09-22,Which non-violent revolutions will succeed?,Hilltimes,https://www.hilltimes.com/2020/09/21/which-non-violent-revolutions-will-succeed/264674
889,2020-09-22,New Calgary Jaguar Land Rover dealership a partnership of automotive giants,Calgary_Herald,https://calgaryherald.com/category/business/
890,2020-09-22,Luc Godbout – A Quebec Model for a Fiscal Anchor,CD_Howe,https://www.cdhowe.org/intelligence-memos/luc-godbout-%E2%80%93-quebec-model-fiscal-anchor
891,2020-09-22,The crucial distinctions the Supreme Court should make about the federal carbon-pricing backstop - Globe and Mail Op-Ed,CD_Howe,https://www.cdhowe.org/expert-op-eds/crucial-distinctions-supreme-court-should-make-about-federal-carbon-pricing-backstop-globe-and-mail
892,2020-09-22,What will stop Ottawa’s debt binge? - Globe and Mail Op-Ed,CD_Howe,https://www.cdhowe.org/expert-op-eds/what-will-stop-ottawa%E2%80%99s-debt-binge-globe-and-mail-op-ed
893,2020-09-22,Kovrig and Spavor: nearly two years later,Hilltimes,https://www.hilltimes.com/2020/09/21/kovrig-and-spavor-nearly-two-years-later/264461
894,2020-09-22,Brookfield Properties lays off 20 per cent of its staff as the pandemic continues to hit retail,Globe,https://www.theglobeandmail.com/business/article-brookfield-properties-lays-off-20-per-cent-of-its-staff-as-the/
895,2020-09-22,Poirier named TC Energy CEO as company eyes growth beyond pipelines,National_Post,https://financialpost.com
896,2020-09-22,Plaidoyer pour une deuxième caisse de dépôt - La Presse Opinion,CD_Howe,https://www.cdhowe.org/expert-op-eds/plaidoyer-pour-une-deuxi%C3%A8me-caisse-de-d%C3%A9p%C3%B4t-la-presse-opinion
897,2020-09-22,'Sweet spot': Ottawa struggles to balance 'green recovery' with oilpatch's hopes,Calgary_Herald,https://calgaryherald.com/category/business/
898,2020-09-22,Inter Pipeline to sell majority of European bulk liquid unit for $538 million to CLH Group,National_Post,https://financialpost.com
899,2020-09-22,Change Accelerator: A Post-COVID Healthcare Reform Agenda,CD_Howe,https://www.cdhowe.org/essential-public-policy-events/change-accelerator-post-covid-healthcare-reform-agenda
900,2020-09-22,Prices of new homes in Canada jump the most in three years as lumber costs rise,National_Post,https://financialpost.com
901,2020-09-22,Around Town Wednesday September 23 Partake Brewing,Calgary_Herald,https://calgaryherald.com/category/business/
902,2020-09-22,Toronto and Vancouver now joined by two more Canadian cities with 'overvalued' homes,National_Post,https://financialpost.com
903,2020-09-22,CERB is ending — can a modified EI support enough Canadians?,National_Post,https://financialpost.com
904,2020-09-22,"Wilkins' next job may be up in the air, but she's got plenty to do before leaving Bank of Canada",National_Post,https://financialpost.com
905,2020-09-22,"The U.S. election is fast approaching, and it could have a huge impact on investor portfolios",National_Post,https://financialpost.com
906,2020-09-22,"Further Unfunded, Ongoing Spending Unsustainable for Ottawa: Fiscal and Tax Working Group",CD_Howe,https://www.cdhowe.org/council-reports/further-unfunded-ongoing-spending-unsustainable-ottawa-fiscal-and-tax-working-group
907,2020-09-22,Jon Johnson – Aluminum Tariffs: Did the US Really Blink?,CD_Howe,https://www.cdhowe.org/intelligence-memos/jon-johnson-%E2%80%93-aluminum-tariffs-did-us-really-blink
908,2020-09-22,"'This could spell a bit of trouble': What Rosenberg, Belski and other analysts think about Monday's market selloff",National_Post,https://financialpost.com
909,2020-09-22,Mall titan Brookfield Properties to cut 20% of work force in retail arm,Globe,https://www.theglobeandmail.com/business/international-business/us-business/article-mall-titan-brookfield-to-cut-20-of-workforce-in-retail-arm/
910,2020-09-22,'Safety is No. 1': College of Carpenters going extra mile to keep classes open during pandemic,National_Post,https://financialpost.com
911,2020-09-22,"With CERB winding down, Ottawa starts tinkering with an engine of the economic recovery",National_Post,https://financialpost.com
912,2020-09-22,Inter Pipeline selling oil storage terminals after petrochemical plant cost revision,National_Post,https://financialpost.com
913,2020-09-22,Netflix founder Reed Hastings says company is 'very much still in challenger status',National_Post,https://financialpost.com
914,2020-09-22,Downward spiral continues in U.S. shale as 190 companies teeter on brink of bankruptcy,National_Post,https://financialpost.com
915,2020-09-22,"Tech companies moving into downtown Calgary, taking up empty oil and gas space",Edmonton_Journal,https://edmontonjournal.com/category/business/
916,2020-09-22,Ready to take off: European flights resuming at Edmonton airport in October,Edmonton_Journal,https://edmontonjournal.com/category/business/
917,2020-09-18,"Toronto’s PATH is a dead zone, even as some workers trickle back to office buildings",Globe,https://www.theglobeandmail.com/business/article-torontos-path-is-a-dead-zone-even-as-some-workers-trickle-back-to/
918,2020-09-18,Tencent renames WeChat Work app as WeCom ahead of Trump ban,Globe,https://www.theglobeandmail.com/business/technology/article-tencent-renames-wechat-work-app-as-wecom-ahead-of-trump-ban/
919,2020-09-18,"Growth in retail sales slows, but rebound marches on",Globe,https://www.theglobeandmail.com/business/economy/article-growth-in-retail-sales-slows-but-rebound-marches-on/
920,2020-09-18,Couche-Tard founders to lose special voting rights ,Globe,https://www.theglobeandmail.com/business/article-couche-tard-founders-to-lose-special-voting-rights/
921,2020-09-18,LSE picks Euronext as preferred bidder for Borsa Italiana,Globe,https://www.theglobeandmail.com/business/international-business/european-business/article-lse-picks-euronext-as-preferred-bidder-for-borsa-italiana/
922,2020-09-18,Opinion: Pandemic laid the foundation for a newly accessible Canada,National_Post,https://financialpost.com
923,2020-09-18,Where to look for contrarian bets in the red-hot stock market,National_Post,https://financialpost.com
924,2020-09-18,U.S. consumer sentiment ticks up ahead of election while current-account deficit soars,Globe,https://www.theglobeandmail.com/business/economy/article-us-consumer-sentiment-ticks-up-ahead-of-election-while-current/
925,2020-09-18,Oil falls as Libya plans to resume exports; still set for weekly rise,Globe,https://www.theglobeandmail.com/business/industry-news/energy-and-resources/article-oil-prices-tick-up-set-for-9-weekly-gain/
926,2020-09-18,Canada abandons free-trade talks with China in shift for Trudeau government,Globe,https://www.theglobeandmail.com/world/article-canada-abandons-free-trade-talks-with-china-in-shift-for-trudeau/
927,2020-09-18,Wall Street's return-to-office push finds virus won't cooperate as infections hit trading floors,National_Post,https://financialpost.com
928,2020-09-18,"Varcoe: Alberta growth through innovation requires 'people to be bold, take risks'",Calgary_Herald,https://calgaryherald.com/category/business/
929,2020-09-18,"Libya’s Haftar says he will lift oil blockade, with conditions",Globe,https://www.theglobeandmail.com/business/industry-news/energy-and-resources/article-libyas-haftar-says-he-will-lift-oil-blockade-with-conditions/
930,2020-09-18,How low-burping cows could put a dent on emissions,Globe,https://www.theglobeandmail.com/business/video-how-low-burping-cows-could-put-a-dent-on-emissions/
931,2020-09-18,Stéphanie Lluis – Consequences of the High EI benefits Floor (II),CD_Howe,https://www.cdhowe.org/intelligence-memos/st%C3%A9phanie-lluis-%E2%80%93-consequences-high-ei-benefits-floor-ii
932,2020-09-18,Grocery supply chain not out of the COVID-19 woods yet: Calgary Co-op CEO,Calgary_Herald,https://calgaryherald.com/category/business/
933,2020-09-18,Terence Corcoran: The twin panics of COVID-19 and climate threaten freedom,National_Post,https://financialpost.com
934,2020-09-18,"A few cities where cheap housing meets quality of life. So, when are you moving to Moncton?",Globe,https://www.theglobeandmail.com/investing/personal-finance/household-finances/article-a-few-cities-where-cheap-housing-meets-quality-of-life-so-when-are/
935,2020-09-18,Last days of the old Middle East,Hilltimes,https://www.hilltimes.com/2020/09/17/last-days-of-the-old-middle-east/264137
936,2020-09-18,It’s time to reboot Canada’s failed digital agenda,Globe,https://www.theglobeandmail.com/business/commentary/article-its-time-to-reboot-canadas-failed-digital-agenda/
937,2020-09-18,Trump to block U.S. downloads of TikTok and WeChat on Sunday,Globe,https://www.theglobeandmail.com/business/technology/article-trump-to-block-us-downloads-of-tiktok-and-wechat-on-sunday-sources/
938,2020-09-18,How this couple can turn a job loss into tax savings and end up with a ‘generous’ retirement,National_Post,https://financialpost.com
939,2020-09-18,"PharmHouse files for bankruptcy protection, partner’s lawsuit against Canopy Growth and related companies stayed",Globe,https://www.theglobeandmail.com/business/article-pharmhouse-files-for-bankruptcy-protection-partners-lawsuit-against/
940,2020-09-18,"One half of this millennial couple is cheap, the other doesn't believe in budgets at all",National_Post,https://financialpost.com
941,2020-09-18,Retail sales slow sharply after surpassing pandemic losses,National_Post,https://financialpost.com
942,2020-09-18,"If you're transferring assets to avoid a tax debt, you probably aren't fooling the CRA",National_Post,https://financialpost.com
943,2020-09-18,Posthaste: The rift between millennials and boomers is no joke — it’s a key risk for investors,National_Post,https://financialpost.com
944,2020-09-18,'Gap in legislation': Stronger law needed to launch wage-fixing probe into grocers' behaviour,National_Post,https://financialpost.com
945,2020-09-18,Cogeco doesn’t need a blockbuster deal for U.S. cable giant Astound to ensure its future ,Globe,https://www.theglobeandmail.com/business/commentary/article-cogeco-doesnt-need-a-blockbuster-deal-for-us-cable-giant-astound-to/
946,2020-09-18,Cleaner cows: Food companies try to cut harmful cattle emissions,Globe,https://www.theglobeandmail.com/business/international-business/article-cleaner-cows-food-companies-try-to-cut-harmful-cattle-emissions/
947,2020-09-18,These seven employment trends show how COVID-19 is reshaping the world of work,National_Post,https://financialpost.com
948,2020-09-18,Kinross to pay its first dividend in 7 years after gold surges,National_Post,https://financialpost.com
